ppnr,location,idnummer,rol,round,dec_time_s,quality,dec_s,delta,showbuyer,showseller,nosellerphoto,nobuyerphoto,ppother,idother,entry_no,id2,id2_other,age_s,risk_s,female_s,econ_s,attractiveness_s,honesty_s,intelligence_s,likability_s,neutral_s,happy_s,sad_s,angry_s,surprised_s,scared_s,disgusted_s,valence_s,ethnicity_s,caucasian_s,east_asian_s,south_asian_s,african_s,other_ethnicity_s,z_attractiveness_s,z_honesty_s,z_intelligence_s,z_likability_s,z_neutral_s,z_happy_s,z_sad_s,z_angry_s,z_surprised_s,z_scared_s,z_valence_s,dec_time_b,dec_b,age_b,risk_b,female_b,econ_b,attractiveness_b,honesty_b,intelligence_b,likability_b,neutral_b,happy_b,sad_b,angry_b,surprised_b,scared_b,disgusted_b,valence_b,ethnicity_b,caucasian_b,east_asian_b,south_asian_b,african_b,other_ethnicity_b,z_attractiveness_b,z_honesty_b,z_intelligence_b,z_likability_b,z_neutral_b,z_happy_b,z_sad_b,z_angry_b,z_surprised_b,z_scared_b,z_valence_b,_merge
25,FR,9,S,3,34.297634,L,high price,.75,1,0,1,0,5,5,76,8FR9,8NL5,18,4,0,1,3.5833333,3.5833333,3.9166667,3.5,.8619312,.0046064439,.007713384,.0093336534,.2169738,.00063736102,.00045323599,-.004727209,Caucasian,1,0,0,0,0,.14875613,-.92447454,-.62009495,-.80610484,.70115358,-.79556739,.32115752,.014516342,1.1691214,-.53563249,-.75653553,44.721428,not buy,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
28,FR,12,S,5,9.5222778,L,high price,.75,1,0,1,0,5,5,135,8FR12,8NL5,22,5,0,1,3.4166667,4.1666665,4.25,4.25,.33326849,.29358721,.03187855,.001327586,.0027764209,.003244987,.003131744,.26170871,South Asian,0,0,1,0,0,-.036105793,-.070233598,-.053825166,.14666477,-.80896163,.12928472,2.7294683,-.30885023,-.61141908,-.14118534,.082349472,31.434591,not buy,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
24,FR,8,S,7,21.760227,L,low price,.75,1,0,1,0,5,5,205,8FR8,8NL5,24,4,0,1,3.5833333,4.5833335,3.8333333,4.4166665,.21661191,.31505159,.001527831,.00055820798,.1787155,.0066109952,.000229664,.3084406,Caucasian,1,0,0,0,0,.14875613,.53993905,-.76166266,.35839114,-1.1421889,.19797917,-.29529735,-.33992556,.85109478,-.56855655,.22948684,10.409398,buy,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
31,FR,15,S,9,10.536457,H,not sell,.75,1,0,1,0,5,5,268,8FR15,8NL5,19,6,0,0,3.25,4.3333335,4.25,4.25,.75078398,.06788905,.0015012251,.001817134,.01978441,.001141072,.0029866081,.06490244,Caucasian,1,0,0,0,0,-.22096798,.17383574,-.053825166,.14666477,.38366359,-.59303814,-.29794893,-.28907728,-.47003821,-.1625586,-.53730357,5.318047,no offer,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
30,FR,14,S,11,25.613401,L,high price,.75,1,0,1,0,5,5,335,8FR14,8NL5,20,4,1,1,5.0833335,5.1666665,4.3333335,5.1666665,.0056114732,.97609448,.00027417499,.000182338,.072000451,.01169772,.0024506999,.96439677,Caucasian,1,0,0,0,0,1.8125154,1.3941796,.087742575,1.3111608,-1.7449077,2.3135765,-.42023724,-.35510701,-.035986338,-.24147846,2.2947931,9.5372229,not buy,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
27,FR,11,S,13,12.568542,H,not sell,.75,1,0,1,0,5,5,393,8FR11,8NL5,22,3,1,1,4.6666665,3.3333333,4.1666665,3.75,.93523902,.01063585,.00032241401,.027559759,.015818261,.00024304099,.003624686,-.016923901,Caucasian,1,0,0,0,0,1.3503597,-1.2905778,-.19539291,-.48851499,.91055596,-.77627093,-.41542974,.75067216,-.50300729,-.068592846,-.79493731,4.1524267,no offer,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
32,FR,16,S,15,11.364187,H,not sell,.75,1,0,1,0,5,5,459,8FR16,8NL5,21,4,1,1,4,4.5,4.25,4.3333335,.4723255,.15358,.001220686,.003654934,.04339426,.00045384801,.00056304201,.1499251,South Asian,0,0,1,0,0,.61091149,.41790438,-.053825166,.25252825,-.41174784,-.31879342,-.32590756,-.21484821,-.27377862,-.51946205,-.26960605,3.593595,no offer,22,2,1,1,3.8333333,5.0833335,5.4166665,4,.89398038,.064245708,.00261527,.01017892,.01217667,.000021837001,.005547625,.054066781,Eastern Asian,0,1,0,0,0,.42604929,1.2721456,1.9281192,-.17092511,.79270142,-.6046983,-.18692273,.048656814,-.53327841,.21458638,-.57142007,matched (3)
24,FR,8,S,1,22.462494,L,low price,.75,1,0,1,0,6,6,7,8FR8,8NL6,24,4,0,1,3.5833333,4.5833335,3.8333333,4.4166665,.21661191,.31505159,.001527831,.00055820798,.1787155,.0066109952,.000229664,.3084406,Caucasian,1,0,0,0,0,.14875613,.53993905,-.76166266,.35839114,-1.1421889,.19797917,-.29529735,-.33992556,.85109478,-.56855655,.22948684,13.788033,not buy,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
31,FR,15,S,3,22.38949,H,not sell,.75,1,0,1,0,6,6,73,8FR15,8NL6,19,6,0,0,3.25,4.3333335,4.25,4.25,.75078398,.06788905,.0015012251,.001817134,.01978441,.001141072,.0029866081,.06490244,Caucasian,1,0,0,0,0,-.22096798,.17383574,-.053825166,.14666477,.38366359,-.59303814,-.29794893,-.28907728,-.47003821,-.1625586,-.53730357,7.7263489,no offer,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
30,FR,14,S,5,25.912319,H,high price,.75,1,0,1,0,6,6,144,8FR14,8NL6,20,4,1,1,5.0833335,5.1666665,4.3333335,5.1666665,.0056114732,.97609448,.00027417499,.000182338,.072000451,.01169772,.0024506999,.96439677,Caucasian,1,0,0,0,0,1.8125154,1.3941796,.087742575,1.3111608,-1.7449077,2.3135765,-.42023724,-.35510701,-.035986338,-.24147846,2.2947931,11.759512,not buy,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
27,FR,11,S,7,14.459542,H,not sell,.75,1,0,1,0,6,6,203,8FR11,8NL6,22,3,1,1,4.6666665,3.3333333,4.1666665,3.75,.93523902,.01063585,.00032241401,.027559759,.015818261,.00024304099,.003624686,-.016923901,Caucasian,1,0,0,0,0,1.3503597,-1.2905778,-.19539291,-.48851499,.91055596,-.77627093,-.41542974,.75067216,-.50300729,-.068592846,-.79493731,12.814626,no offer,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
32,FR,16,S,9,17.287409,L,low price,.75,1,0,1,0,6,6,272,8FR16,8NL6,21,4,1,1,4,4.5,4.25,4.3333335,.4723255,.15358,.001220686,.003654934,.04339426,.00045384801,.00056304201,.1499251,South Asian,0,0,1,0,0,.61091149,.41790438,-.053825166,.25252825,-.41174784,-.31879342,-.32590756,-.21484821,-.27377862,-.51946205,-.26960605,8.1949587,buy,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
29,FR,13,S,11,7.0520768,H,high price,.75,1,0,1,0,6,6,321,8FR13,8NL6,40,2,1,0,2.1666667,3.9166667,3.9166667,2.4166667,.95151269,.01404528,.0123191,.001758429,.02797105,.00074122299,.01279252,.001252766,Caucasian,1,0,0,0,0,-1.4225715,-.43633655,-.62009495,-2.1823275,.95704144,-.7653594,.78016514,-.29144838,-.40198582,1.2814969,-.73770732,6.5219922,not buy,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
25,FR,9,S,13,12.148124,H,not sell,.75,1,0,1,0,6,6,391,8FR9,8NL6,18,4,0,1,3.5833333,3.5833333,3.9166667,3.5,.8619312,.0046064439,.007713384,.0093336534,.2169738,.00063736102,.00045323599,-.004727209,Caucasian,1,0,0,0,0,.14875613,-.92447454,-.62009495,-.80610484,.70115358,-.79556739,.32115752,.014516342,1.1691214,-.53563249,-.75653553,3.795341,no offer,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
28,FR,12,S,15,9.9543114,L,low price,.75,1,0,1,0,6,6,453,8FR12,8NL6,22,5,0,1,3.4166667,4.1666665,4.25,4.25,.33326849,.29358721,.03187855,.001327586,.0027764209,.003244987,.003131744,.26170871,South Asian,0,0,1,0,0,-.036105793,-.070233598,-.053825166,.14666477,-.80896163,.12928472,2.7294683,-.30885023,-.61141908,-.14118534,.082349472,6.4570045,buy,20,5,0,1,2.25,4.0833335,3.8333333,3.4166667,.086063951,.85624051,.000095944997,.0035832899,.0028792711,.00037910099,.002928999,.85265708,Caucasian,1,0,0,0,0,-1.3301406,-.19226757,-.76166266,-.91196805,-1.5150968,1.9299966,-.43799973,-.21774192,-.61056411,-.17104234,1.9429759,matched (3)
19,FR,3,S,1,11.770305,H,not sell,.75,1,0,1,0,7,7,3,8FR3,8NL7,22,3,0,1,2.5833333,3.8333333,3.5833333,3.75,.58256972,.119536,.001341852,.002182489,.02311145,.0021999511,.00085919199,.117336,South Asian,0,0,1,0,0,-.9604165,-.55837125,-1.1863651,-.48851499,-.096837305,-.42774761,-.3138321,-.27432054,-.44238183,-.4758499,-.37221423,16.221455,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
18,FR,2,S,3,10.884866,H,not sell,.75,1,0,1,0,7,7,66,8FR2,8NL7,20,4,0,1,3.75,4.75,3.4166667,4.3333335,.86395812,.1078511,.00052658602,.000481308,.084574543,.002142881,.0062615932,.1015895,South Asian,0,0,1,0,0,.33361831,.78400767,-1.4694998,.25252825,.70694339,-.46514386,-.39508185,-.34303156,.06853725,.31972802,-.42179275,5.7903638,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
20,FR,4,S,5,7.8910742,H,not sell,.75,1,0,1,0,7,7,137,8FR4,8NL7,20,3,1,1,3.0833333,3.5,3.5833333,3.5833333,.94394672,.0056417668,.001954715,.0065591689,.1626908,.001481088,.0027587081,-.00091740303,Caucasian,1,0,0,0,0,-.40583017,-1.0465088,-1.1863651,-.70024168,.93542933,-.79225391,-.25275391,-.097545609,.7178877,-.19612001,-.74454015,9.2527523,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
17,FR,1,S,7,43.585823,H,not sell,.75,1,0,1,0,7,7,206,8FR1,8NL7,23,4,1,0,3.5,4.25,3.75,3.9166667,.01863442,.69243121,.01202569,.00090312702,.00075494399,.009511631,.0064676651,.68040538,African,0,0,0,1,0,.056325171,.051801067,-.90323001,-.27678829,-1.707708,1.4057424,.75092375,-.32599419,-.62822282,.35007495,1.4006341,3.7847471,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
22,FR,6,S,9,13.151662,L,not sell,.75,1,0,1,0,7,7,265,8FR6,8NL7,22,5,1,1,4.6666665,3.9166667,5.4166665,3.9166667,.96883857,.028771071,.0035394621,.0036358261,.016121531,.000182743,.0076252539,.021145821,Caucasian,1,0,0,0,0,1.3503597,-.43633655,1.9281192,-.27678829,1.0065324,-.71823108,-.09481734,-.21561998,-.50048631,.52054578,-.67507315,6.5999532,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
26,FR,10,S,11,15.877172,H,not sell,.75,1,0,1,0,7,7,333,8FR10,8NL7,20,6,1,0,4,4.1666665,3.6666667,3.4166667,.1217946,.026344961,.00029189701,.00046773799,.89190012,.048359461,.00039093499,-.022014501,Caucasian,1,0,0,0,0,.61091149,-.070233598,-1.0447973,-.91196805,-1.4130329,-.7259956,-.41847107,-.34357965,6.7795243,-.5448072,-.8109653,4.2545919,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
23,FR,7,S,13,15.626369,H,not sell,.75,1,0,1,0,7,7,394,8FR7,8NL7,20,2,1,1,4.5833335,5.0833335,4.5833335,5.1666665,.01009689,.88952291,.00029125699,.00029100801,.06303452,.066205993,.003181492,.82331687,Caucasian,1,0,0,0,0,1.257929,1.2721456,.51244497,1.3111608,-1.7320952,2.0365133,-.41853485,-.35071781,-.11051668,-.13385928,1.850597,2.0276041,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
21,FR,5,S,15,7.7507057,H,not sell,.75,1,0,1,0,7,7,451,8FR5,8NL7,19,2,0,1,3.3333333,4.25,3.6666667,3.75,.50145829,.1526023,.0087946234,.001580881,.018923709,.0073035462,.00023628501,.14380769,South Asian,0,0,1,0,0,-.12853701,.051801067,-1.0447973,-.48851499,-.32853061,-.32192242,.42891428,-.2986196,-.47719288,-.56758153,-.28886697,2.6978459,no offer,27,4,0,1,2.9166667,3.0833333,4,4.0833335,.66188341,.24586681,.0034603151,.0055821761,.0095744859,.00033814,.001315509,.24028461,South Asian,0,0,1,0,0,-.5906921,-1.6566812,-.47852758,-.065061614,.12972078,-.023439335,-.10270517,-.13700654,-.55490941,-.40865093,.014894769,matched (3)
21,FR,5,S,1,11.61156,L,low price,.75,1,0,1,0,8,8,1,8FR5,8NL8,19,2,0,1,3.3333333,4.25,3.6666667,3.75,.50145829,.1526023,.0087946234,.001580881,.018923709,.0073035462,.00023628501,.14380769,South Asian,0,0,1,0,0,-.12853701,.051801067,-1.0447973,-.48851499,-.32853061,-.32192242,.42891428,-.2986196,-.47719288,-.56758153,-.28886697,27.529205,buy,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
19,FR,3,S,3,9.7757177,H,not sell,.75,1,0,1,0,8,8,65,8FR3,8NL8,22,3,0,1,2.5833333,3.8333333,3.5833333,3.75,.58256972,.119536,.001341852,.002182489,.02311145,.0021999511,.00085919199,.117336,South Asian,0,0,1,0,0,-.9604165,-.55837125,-1.1863651,-.48851499,-.096837305,-.42774761,-.3138321,-.27432054,-.44238183,-.4758499,-.37221423,9.6560907,no offer,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
18,FR,2,S,5,13.987201,L,low price,.75,1,0,1,0,8,8,143,8FR2,8NL8,20,4,0,1,3.75,4.75,3.4166667,4.3333335,.86395812,.1078511,.00052658602,.000481308,.084574543,.002142881,.0062615932,.1015895,South Asian,0,0,1,0,0,.33361831,.78400767,-1.4694998,.25252825,.70694339,-.46514386,-.39508185,-.34303156,.06853725,.31972802,-.42179275,11.169397,buy,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
20,FR,4,S,7,13.072219,L,low price,.75,1,0,1,0,8,8,202,8FR4,8NL8,20,3,1,1,3.0833333,3.5,3.5833333,3.5833333,.94394672,.0056417668,.001954715,.0065591689,.1626908,.001481088,.0027587081,-.00091740303,Caucasian,1,0,0,0,0,-.40583017,-1.0465088,-1.1863651,-.70024168,.93542933,-.79225391,-.25275391,-.097545609,.7178877,-.19612001,-.74454015,7.085515,buy,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
17,FR,1,S,9,10.257188,L,high price,.75,1,0,1,0,8,8,269,8FR1,8NL8,23,4,1,0,3.5,4.25,3.75,3.9166667,.01863442,.69243121,.01202569,.00090312702,.00075494399,.009511631,.0064676651,.68040538,African,0,0,0,1,0,.056325171,.051801067,-.90323001,-.27678829,-1.707708,1.4057424,.75092375,-.32599419,-.62822282,.35007495,1.4006341,32.948803,not buy,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
22,FR,6,S,11,22.663206,L,not sell,.75,1,0,1,0,8,8,332,8FR6,8NL8,22,5,1,1,4.6666665,3.9166667,5.4166665,3.9166667,.96883857,.028771071,.0035394621,.0036358261,.016121531,.000182743,.0076252539,.021145821,Caucasian,1,0,0,0,0,1.3503597,-.43633655,1.9281192,-.27678829,1.0065324,-.71823108,-.09481734,-.21561998,-.50048631,.52054578,-.67507315,2.3788929,no offer,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
26,FR,10,S,13,11.074855,H,high price,.75,1,0,1,0,8,8,389,8FR10,8NL8,20,6,1,0,4,4.1666665,3.6666667,3.4166667,.1217946,.026344961,.00029189701,.00046773799,.89190012,.048359461,.00039093499,-.022014501,Caucasian,1,0,0,0,0,.61091149,-.070233598,-1.0447973,-.91196805,-1.4130329,-.7259956,-.41847107,-.34357965,6.7795243,-.5448072,-.8109653,14.249036,not buy,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
23,FR,7,S,15,6.4716587,H,not sell,.75,1,0,1,0,8,8,455,8FR7,8NL8,20,2,1,1,4.5833335,5.0833335,4.5833335,5.1666665,.01009689,.88952291,.00029125699,.00029100801,.06303452,.066205993,.003181492,.82331687,Caucasian,1,0,0,0,0,1.257929,1.2721456,.51244497,1.3111608,-1.7320952,2.0365133,-.41853485,-.35071781,-.11051668,-.13385928,1.850597,2.357275,no offer,23,3,0,1,2.5,4.9166665,4.6666665,3.3333333,.78507608,.1048593,.0099537075,.005882679,.001780884,.00062762602,.0042714942,.094905548,Eastern Asian,0,1,0,0,0,-1.0528474,1.0280763,.65401191,-1.0178316,.48161834,-.47471881,.54442912,-.12486916,-.61969459,.026658557,-.44283748,matched (3)
27,FR,11,S,1,13.451542,H,not sell,.75,1,0,1,0,9,9,5,8FR11,8NL9,22,3,1,1,4.6666665,3.3333333,4.1666665,3.75,.93523902,.01063585,.00032241401,.027559759,.015818261,.00024304099,.003624686,-.016923901,Caucasian,1,0,0,0,0,1.3503597,-1.2905778,-.19539291,-.48851499,.91055596,-.77627093,-.41542974,.75067216,-.50300729,-.068592846,-.79493731,16.702637,no offer,24,3,0,1,4.5833335,5.1666665,4.4166665,4.9166665,.01331181,.91890037,.001785454,.000296916,.044496529,.002606259,.00085384102,.9162941,South Asian,0,0,1,0,0,1.257929,1.3941796,.22930951,.99357092,-1.722912,2.1305327,-.26962253,-.35047919,-.26461586,-.4766379,2.1433399,matched (3)
32,FR,16,S,3,42.703167,L,low price,.75,1,0,1,0,9,9,77,8FR16,8NL9,21,4,1,1,4,4.5,4.25,4.3333335,.4723255,.15358,.001220686,.003654934,.04339426,.00045384801,.00056304201,.1499251,South Asian,0,0,1,0,0,.61091149,.41790438,-.053825166,.25252825,-.41174784,-.31879342,-.32590756,-.21484821,-.27377862,-.51946205,-.26960605,6.5181417,buy,24,3,0,1,4.5833335,5.1666665,4.4166665,4.9166665,.01331181,.91890037,.001785454,.000296916,.044496529,.002606259,.00085384102,.9162941,South Asian,0,0,1,0,0,1.257929,1.3941796,.22930951,.99357092,-1.722912,2.1305327,-.26962253,-.35047919,-.26461586,-.4766379,2.1433399,matched (3)
29,FR,13,S,5,10.36336,L,high price,.75,1,0,1,0,9,9,131,8FR13,8NL9,40,2,1,0,2.1666667,3.9166667,3.9166667,2.4166667,.95151269,.01404528,.0123191,.001758429,.02797105,.00074122299,.01279252,.001252766,Caucasian,1,0,0,0,0,-1.4225715,-.43633655,-.62009495,-2.1823275,.95704144,-.7653594,.78016514,-.29144838,-.40198582,1.2814969,-.73770732,16.783861,not buy,24,3,0,1,4.5833335,5.1666665,4.4166665,4.9166665,.01331181,.91890037,.001785454,.000296916,.044496529,.002606259,.00085384102,.9162941,South Asian,0,0,1,0,0,1.257929,1.3941796,.22930951,.99357092,-1.722912,2.1305327,-.26962253,-.35047919,-.26461586,-.4766379,2.1433399,matched (3)
25,FR,9,S,7,13.791056,L,not sell,.75,1,0,1,0,9,9,195,8FR9,8NL9,18,4,0,1,3.5833333,3.5833333,3.9166667,3.5,.8619312,.0046064439,.007713384,.0093336534,.2169738,.00063736102,.00045323599,-.004727209,Caucasian,1,0,0,0,0,.14875613,-.92447454,-.62009495,-.80610484,.70115358,-.79556739,.32115752,.014516342,1.1691214,-.53563249,-.75653553,6.3860068,no offer,24,3,0,1,4.5833335,5.1666665,4.4166665,4.9166665,.01331181,.91890037,.001785454,.000296916,.044496529,.002606259,.00085384102,.9162941,South Asian,0,0,1,0,0,1.257929,1.3941796,.22930951,.99357092,-1.722912,2.1305327,-.26962253,-.35047919,-.26461586,-.4766379,2.1433399,matched (3)
28,FR,12,S,9,8.0962429,H,not sell,.75,1,0,1,0,9,9,264,8FR12,8NL9,22,5,0,1,3.4166667,4.1666665,4.25,4.25,.33326849,.29358721,.03187855,.001327586,.0027764209,.003244987,.003131744,.26170871,South Asian,0,0,1,0,0,-.036105793,-.070233598,-.053825166,.14666477,-.80896163,.12928472,2.7294683,-.30885023,-.61141908,-.14118534,.082349472,3.800915,no offer,24,3,0,1,4.5833335,5.1666665,4.4166665,4.9166665,.01331181,.91890037,.001785454,.000296916,.044496529,.002606259,.00085384102,.9162941,South Asian,0,0,1,0,0,1.257929,1.3941796,.22930951,.99357092,-1.722912,2.1305327,-.26962253,-.35047919,-.26461586,-.4766379,2.1433399,matched (3)
